Country,Year,Production Mineral,Production Qty,Import Mineral Name,Import Qty,Access to electricity (% of pop),Central Govt Debt (% of GDP),Electricity from fossil (% of total),Electricity from nuclear (% of total),Electricity from renewables excl. hydro (% of total),FDI (% of GDP),FDI (US$),GDP (constant PPP),GDP (current US$),GDP growth (%),Population (Total),WGI Average
China,2022,Rare Earths (REO),210000,,,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2022,Rhenium,2500,,,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2022,Selenium,1400,,,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2022,Silicon,,Silicon,52839,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2022,Tantalum & Scrap,,Tantalum & Scrap,30,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2022,Tantalum (Ta2O5),92,,,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2022,Tellurium,500,Tellurium,1,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2022,Tin,67365,,,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2022,Titanium & Alloys(incl. Waste & Scrap),,Titanium & Alloys(incl. Waste & Scrap),2343,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2022,Titanium (TiO2),3144000,,,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2022,Tungsten (W),65620,,,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2022,Tungsten And Alloys Incl. Scrap,,Tungsten And Alloys Incl. Scrap,194,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2022,Vanadium (V),78100,,,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2022,Zircon,140000,,,100,0,64.79540073,4.667541762,0,1.038413655,0,3.03609E+13,1.83168E+13,3.134188872,1412175000,-0.333827581
China,2023,Antimony,41000,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Antimony Alloys And Scrap,,Antimony Alloys And Scrap,297,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Beryllium (conc.),1925,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Bismuth,8000,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Cadmium,9000,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Cobalt,2300,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Cobalt & Alloys (incl Waste And Scrap),,Cobalt & Alloys (incl Waste And Scrap),262,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Copper,1830000,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Gallium,701,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Germanium,154,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Graphite,1208000,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Indium,646,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Lithium (Li2O),106300,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Molybdenum,121500,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Molybdenum & Scrap,,Molybdenum & Scrap,284,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Nickel,110400,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Nickel And Alloys Incl. Scrap,,Nickel And Alloys Incl. Scrap,6894,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Niobium (Nb2O5),43,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Other Rare Metals Nes,,Other Rare Metals Nes,170,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Palladium,2000,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Phosphate Rock (P2O5),31592700,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Platinum,3000,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Potash (K2O),5470400,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Rare Earths (REO),255000,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Rhenium,2650,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Selenium,1400,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Silicon,,Silicon,45653,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Tantalum & Scrap,,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Tantalum (Ta2O5),96,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Tellurium,500,Tellurium,2,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Tin,68000,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Titanium & Alloys(incl. Waste & Scrap),,Titanium & Alloys(incl. Waste & Scrap),2825,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Titanium (TiO2),3247000,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Tungsten (W),65980,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Tungsten And Alloys Incl. Scrap,,Tungsten And Alloys Incl. Scrap,206,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Vanadium (V),81600,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
China,2023,Zircon,100000,,,100,0,0,0,0,0.280991104,0,3.20049E+13,1.82704E+13,5.414843301,1410710000,-0.290107509
Christmas Island,2019,Phosphate Rock (P2O5),127730,,,,,,,,,,,,,,
Christmas Island,2020,Phosphate Rock (P2O5),81230,,,,,,,,,,,,,,
Christmas Island,2021,Phosphate Rock (P2O5),100220,,,,,,,,,,,,,,
Christmas Island,2022,Phosphate Rock (P2O5),95170,,,,,,,,,,,,,,
Christmas Island,2023,Phosphate Rock (P2O5),141900,,,,,,,,,,,,,,
Colombia,2019,Copper,7641,,,99.4,72.70387858,29.90735559,0,2.307890319,4.330582409,0,8.65243E+11,3.23032E+11,3.186855392,49907985,-0.183179385
Colombia,2019,Graphite,135,,,99.4,72.70387858,29.90735559,0,2.307890319,4.330582409,0,8.65243E+11,3.23032E+11,3.186855392,49907985,-0.183179385
Colombia,2019,Nickel,44990,,,99.4,72.70387858,29.90735559,0,2.307890319,4.330582409,0,8.65243E+11,3.23032E+11,3.186855392,49907985,-0.183179385
Colombia,2019,Phosphate Rock (P2O5),20670,,,99.4,72.70387858,29.90735559,0,2.307890319,4.330582409,0,8.65243E+11,3.23032E+11,3.186855392,49907985,-0.183179385
Colombia,2019,Platinum,198,,,99.4,72.70387858,29.90735559,0,2.307890319,4.330582409,0,8.65243E+11,3.23032E+11,3.186855392,49907985,-0.183179385
Colombia,2019,Tin,31,,,99.4,72.70387858,29.90735559,0,2.307890319,4.330582409,0,8.65243E+11,3.23032E+11,3.186855392,49907985,-0.183179385
Colombia,2020,Copper,9372,,,99.7,91.15660694,34.20910382,0,2.45172158,2.75889429,0,8.03068E+11,2.70348E+11,-7.185914138,50629997,-0.177983922
Colombia,2020,Graphite,0,,,99.7,91.15660694,34.20910382,0,2.45172158,2.75889429,0,8.03068E+11,2.70348E+11,-7.185914138,50629997,-0.177983922
Colombia,2020,Nickel,40480,,,99.7,91.15660694,34.20910382,0,2.45172158,2.75889429,0,8.03068E+11,2.70348E+11,-7.185914138,50629997,-0.177983922
Colombia,2020,Phosphate Rock (P2O5),14710,,,99.7,91.15660694,34.20910382,0,2.45172158,2.75889429,0,8.03068E+11,2.70348E+11,-7.185914138,50629997,-0.177983922
Colombia,2020,Platinum,453,,,99.7,91.15660694,34.20910382,0,2.45172158,2.75889429,0,8.03068E+11,2.70348E+11,-7.185914138,50629997,-0.177983922
Colombia,2020,Tin,233,,,99.7,91.15660694,34.20910382,0,2.45172158,2.75889429,0,8.03068E+11,2.70348E+11,-7.185914138,50629997,-0.177983922
Colombia,2021,Copper,9194,,,100,80.36665162,24.27967906,0,0.952274062,3.001756938,0,8.89809E+11,3.18525E+11,10.80119819,51188173,-0.257166739
Colombia,2021,Graphite,0,,,100,80.36665162,24.27967906,0,0.952274062,3.001756938,0,8.89809E+11,3.18525E+11,10.80119819,51188173,-0.257166739
Colombia,2021,Nickel,43940,,,100,80.36665162,24.27967906,0,0.952274062,3.001756938,0,8.89809E+11,3.18525E+11,10.80119819,51188173,-0.257166739
Colombia,2021,Phosphate Rock (P2O5),17110,,,100,80.36665162,24.27967906,0,0.952274062,3.001756938,0,8.89809E+11,3.18525E+11,10.80119819,51188173,-0.257166739
Colombia,2021,Platinum,618,,,100,80.36665162,24.27967906,0,0.952274062,3.001756938,0,8.89809E+11,3.18525E+11,10.80119819,51188173,-0.257166739
Colombia,2021,Tin,0,,,100,80.36665162,24.27967906,0,0.952274062,3.001756938,0,8.89809E+11,3.18525E+11,10.80119819,51188173,-0.257166739
Colombia,2022,Copper,6918,,,100,70.26982176,25.11142253,0,0,4.971241377,0,9.55016E+11,3.45632E+11,7.328277294,51737944,-0.182812327
Colombia,2022,Graphite,0,,,100,70.26982176,25.11142253,0,0,4.971241377,0,9.55016E+11,3.45632E+11,7.328277294,51737944,-0.182812327
Colombia,2022,Nickel,46370,,,100,70.26982176,25.11142253,0,0,4.971241377,0,9.55016E+11,3.45632E+11,7.328277294,51737944,-0.182812327
Colombia,2022,Phosphate Rock (P2O5),19110,,,100,70.26982176,25.11142253,0,0,4.971241377,0,9.55016E+11,3.45632E+11,7.328277294,51737944,-0.182812327
Colombia,2022,Platinum,583,,,100,70.26982176,25.11142253,0,0,4.971241377,0,9.55016E+11,3.45632E+11,7.328277294,51737944,-0.182812327
Colombia,2022,Tin,0,,,100,70.26982176,25.11142253,0,0,4.971241377,0,9.55016E+11,3.45632E+11,7.328277294,51737944,-0.182812327
Colombia,2023,Copper,6007,,,98.7,71.33002517,31.73681664,0,0,4.584787612,0,9.6182E+11,3.66292E+11,0.712380032,52321152,-0.209067894
Colombia,2023,Graphite,0,,,98.7,71.33002517,31.73681664,0,0,4.584787612,0,9.6182E+11,3.66292E+11,0.712380032,52321152,-0.209067894
Colombia,2023,Nickel,43030,,,98.7,71.33002517,31.73681664,0,0,4.584787612,0,9.6182E+11,3.66292E+11,0.712380032,52321152,-0.209067894
Colombia,2023,Phosphate Rock (P2O5),11760,,,98.7,71.33002517,31.73681664,0,0,4.584787612,0,9.6182E+11,3.66292E+11,0.712380032,52321152,-0.209067894
Colombia,2023,Platinum,893,,,98.7,71.33002517,31.73681664,0,0,4.584787612,0,9.6182E+11,3.66292E+11,0.712380032,52321152,-0.209067894
Colombia,2023,Tin,0,,,98.7,71.33002517,31.73681664,0,0,4.584787612,0,9.6182E+11,3.66292E+11,0.712380032,52321152,-0.209067894
"Congo, D.R.",2019,Cobalt,78664,,,,,,,,,,,,,,
"Congo, D.R.",2019,Copper,1461124,,,,,,,,,,,,,,
"Congo, D.R.",2019,Niobium (Nb2O5),433,,,,,,,,,,,,,,
"Congo, D.R.",2019,Tantalum (Ta2O5),460,,,,,,,,,,,,,,
"Congo, D.R.",2019,Tin,10990,,,,,,,,,,,,,,
"Congo, D.R.",2019,Tungsten (W),260,,,,,,,,,,,,,,
"Congo, D.R.",2020,Cobalt,86591,,,,,,,,,,,,,,
"Congo, D.R.",2020,Copper,1712964,,,,,,,,,,,,,,
"Congo, D.R.",2020,Niobium (Nb2O5),565,,,,,,,,,,,,,,
"Congo, D.R.",2020,Tantalum (Ta2O5),600,,,,,,,,,,,,,,
"Congo, D.R.",2020,Tin,14670,,,,,,,,,,,,,,
"Congo, D.R.",2020,Tungsten (W),116,,,,,,,,,,,,,,
"Congo, D.R.",2021,Cobalt,93011,,,,,,,,,,,,,,
"Congo, D.R.",2021,Copper,1924374,,,,,,,,,,,,,,
"Congo, D.R.",2021,Niobium (Nb2O5),475,,,,,,,,,,,,,,
"Congo, D.R.",2021,Tantalum (Ta2O5),505,,,,,,,,,,,,,,
"Congo, D.R.",2021,Tin,15750,,,,,,,,,,,,,,
"Congo, D.R.",2021,Tungsten (W),114,,,,,,,,,,,,,,
"Congo, D.R.",2022,Cobalt,115371,,,,,,,,,,,,,,
"Congo, D.R.",2022,Copper,2394630,,,,,,,,,,,,,,
"Congo, D.R.",2022,Niobium (Nb2O5),644,,,,,,,,,,,,,,
"Congo, D.R.",2022,Tantalum (Ta2O5),733,,,,,,,,,,,,,,
"Congo, D.R.",2022,Tin,20420,,,,,,,,,,,,,,
"Congo, D.R.",2022,Tungsten (W),148,,,,,,,,,,,,,,
"Congo, D.R.",2023,Cobalt,139840,,,,,,,,,,,,,,
"Congo, D.R.",2023,Copper,2842022,,,,,,,,,,,,,,
"Congo, D.R.",2023,Niobium (Nb2O5),560,,,,,,,,,,,,,,
"Congo, D.R.",2023,Tantalum (Ta2O5),630,,,,,,,,,,,,,,
"Congo, D.R.",2023,Tin,18460,,,,,,,,,,,,,,
"Congo, D.R.",2023,Tungsten (W),418,,,,,,,,,,,,,,
"Congo, Rep.",2019,Copper,18760,,,47.7,0,76.77154583,0,6.346648427,-10.21475465,0,38976083979,13976637780,1.12447392,5616661,-1.091322164
"Congo, Rep.",2020,Copper,10300,,,48.7,0,76.30208333,0,4.6359375,-17.2921171,0,36533151792,11468687464,-6.26777228,5752791,-1.129703825
"Congo, Rep.",2021,Copper,11012,,,49.7,0,75.65196198,0,2.169631977,-2.159828737,0,36903988991,14825690211,1.01507037,5892183,-1.084871722
"Congo, Rep.",2022,Copper,11940,,,50.6,0,77.45860762,0,0,3.365083361,0,37448454256,15817030157,1.475356132,6035104,-1.040309332
"Congo, Rep.",2023,Copper,8419,,,51.3,0,0,0,0,4.088972179,0,38162545447,15321055818,1.906864263,6182885,-1.012427438
Cuba,2019,Cobalt,3800,,,99.8,0,95.67695503,0,3.680867507,0,0,0,1.03428E+11,-0.163087224,11202846,-0.472935638
Cuba,2019,Nickel,45000,,,99.8,0,95.67695503,0,3.680867507,0,0,0,1.03428E+11,-0.163087224,11202846,-0.472935638
Cuba,2019,Phosphate Rock (P2O5),0,,,99.8,0,95.67695503,0,3.680867507,0,0,0,1.03428E+11,-0.163087224,11202846,-0.472935638
Cuba,2020,Cobalt,3900,,,99.9,0,95.16662293,0,4.28433482,0,0,0,1.07352E+11,-10.9490846,11176354,-0.499300708
Cuba,2020,Nickel,46000,,,99.9,0,95.16662293,0,4.28433482,0,0,0,1.07352E+11,-10.9490846,11176354,-0.499300708
Cuba,2020,Phosphate Rock (P2O5),460,,,99.9,0,95.16662293,0,4.28433482,0,0,0,1.07352E+11,-10.9490846,11176354,-0.499300708
Cuba,2021,Cobalt,3800,,,100,0,95.4247634,0,4.521644173,0,0,0,0,1.253693425,11122168,-0.531076371
Cuba,2021,Nickel,44000,,,100,0,95.4247634,0,4.521644173,0,0,0,0,1.253693425,11122168,-0.531076371
Cuba,2021,Phosphate Rock (P2O5),410,,,100,0,95.4247634,0,4.521644173,0,0,0,0,1.253693425,11122168,-0.531076371
Cuba,2022,Cobalt,3600,,,100,0,95.91444672,0,0,0,0,0,0,1.775048798,11059820,-0.518562593
Cuba,2022,Nickel,43000,,,100,0,95.91444672,0,0,0,0,0,0,1.775048798,11059820,-0.518562593
Cuba,2022,Phosphate Rock (P2O5),320,,,100,0,95.91444672,0,0,0,0,0,0,1.775048798,11059820,-0.518562593
Cuba,2023,Cobalt,3200,,,100,0,0,0,0,0,0,0,0,-1.929371232,11019931,-0.558285482
Cuba,2023,Nickel,37500,,,100,0,0,0,0,0,0,0,0,-1.929371232,11019931,-0.558285482
Cuba,2023,Phosphate Rock (P2O5),0,,,100,0,0,0,0,0,0,0,0,-1.929371232,11019931,-0.558285482
Cyprus,2019,Copper,703,,,100,0,89.98249368,0,10.01283797,431.7884701,0,40742295266,26196667100,5.875595834,1286671,0.812066416
Cyprus,2020,Copper,0,,,100,0,87.68818313,0,12.30480511,-296.0131992,0,39430136606,25555093854,-3.220630186,1302247,0.653491567
Cyprus,2021,Copper,0,,,100,0,84.86032428,0,15.1349873,15.0482469,0,43920515192,30372642502,11.38818927,1317309,0.632717515
Cyprus,2022,Copper,0,,,100,0,83.21625214,0,0,52.90501348,0,47084930252,30935566077,7.204867807,1331370,0.628303607
Cyprus,2023,Copper,0,,,100,0,0,0,0,-10.51403148,0,48386315232,33886930712,2.763909754,1344976,0.643490538
Côte d'Ivoire,2019,Nickel,9900,,,68.6,0,66.99586155,0,0.257712566,1.405830482,0,1.66194E+11,60382894697,6.721371676,28193009,-0.553168575
Côte d'Ivoire,2020,Nickel,20220,,,69.9,0,69.43604341,0,0.219711795,1.131112457,0,1.67357E+11,63027852805,0.699728593,28915449,-0.615441725
Côte d'Ivoire,2021,Nickel,26460,,,71.1,0,76.13852814,0,0.204329004,1.912826559,0,1.79178E+11,72794636649,7.063329102,29639736,-0.505994265
Côte d'Ivoire,2022,Nickel,27610,,,72,0,75.8988764,0,0,2.254726532,0,1.90645E+11,70922824824,6.399883627,30395002,-0.379803004
Côte d'Ivoire,2023,Nickel,37210,,,72.4,0,0,0,0,2.201205821,0,2.02943E+11,79618056324,6.450457969,31165654,-0.376177796
Dominican Republic,2019,Copper,6047,,,99,0,87.79187698,0,6.146752205,3.173665504,0,2.33691E+11,89146130745,4.894030115,10894043,-0.225536825
Dominican Republic,2019,Nickel,28450,,,99,0,87.79187698,0,6.146752205,3.173665504,0,2.33691E+11,89146130745,4.894030115,10894043,-0.225536825
Dominican Republic,2020,Copper,2193,,,100,0,83.81636317,0,9.035855348,3.132659761,0,2.15162E+11,78546672407,-7.929052342,11008300,-0.129690608
Dominican Republic,2020,Nickel,22005,,,100,0,83.81636317,0,9.035855348,3.132659761,0,2.15162E+11,78546672407,-7.929052342,11008300,-0.129690608
Dominican Republic,2021,Copper,4774,,,98.1,0,82.35651524,0,9.83319312,3.531549383,0,2.45311E+11,94850719517,14.01242891,11123476,-0.008213212
Dominican Republic,2021,Nickel,27819,,,98.1,0,82.35651524,0,9.83319312,3.531549383,0,2.45311E+11,94850719517,14.01242891,11123476,-0.008213212
Dominican Republic,2022,Copper,5360,,,98.1,0,84.44371819,0,0,3.568970981,0,2.5816E+11,1.13478E+11,5.237956529,11230734,0.005055064
Dominican Republic,2022,Nickel,29223,,,98.1,0,84.44371819,0,0,3.568970981,0,2.5816E+11,1.13478E+11,5.237956529,11230734,0.005055064
Dominican Republic,2023,Copper,9673,,,99.6,0,0,0,0,3.943755868,0,2.6382E+11,1.20456E+11,2.192298482,11331265,0.047675863
Dominican Republic,2023,Nickel,17875,,,99.6,0,0,0,0,3.943755868,0,2.6382E+11,1.20456E+11,2.192298482,11331265,0.047675863
Ecuador,2019,Copper,9900,,,99.1,0,21.81024068,0,1.856518911,0.910478126,0,2.40515E+11,1.07596E+11,0.165404465,17340021,-0.403852167
Ecuador,2020,Copper,49700,,,98.9,0,20.25089606,0,1.845110087,1.162409015,0,2.18279E+11,95865473000,-9.245096192,17546065,-0.445269836
Ecuador,2021,Copper,89170,,,100,0,19.01036816,0,1.560532688,0.605259149,0,2.38845E+11,1.07179E+11,9.42189269,17682454,-0.344755858
Ecuador,2022,Copper,121223,,,100,0,23.88208919,0,0,0.759506673,0,2.52861E+11,1.16133E+11,5.868423549,17823897,-0.393979197
Ecuador,2023,Copper,126500,,,98.7,0,0,0,0,0.392113816,0,2.57889E+11,1.21147E+11,1.98823814,17980083,-0.536270915
"Egypt, Arab Rep.",2019,Phosphate Rock (P2O5),979620,,,100,0,87.98079117,0,1.48567705,2.82732945,0,1.61615E+12,3.18679E+11,5.552093072,107553158,-0.760989303
"Egypt, Arab Rep.",2020,Phosphate Rock (P2O5),885100,,,100,0,87.65431488,0,4.549798532,1.52462949,0,1.67353E+12,3.83818E+11,3.550164838,109315124,-0.801490749
"Egypt, Arab Rep.",2021,Phosphate Rock (P2O5),898400,,,100,0,87.85224346,0,5.133353271,1.206178611,0,1.7286E+12,4.24672E+11,3.290646012,110957008,-0.747030134
"Egypt, Arab Rep.",2022,Phosphate Rock (P2O5),1084900,,,100,0,87.85612655,0,0,2.39118081,0,1.84248E+12,4.76748E+11,6.587845609,112618250,-0.755978227
"Egypt, Arab Rep.",2023,Phosphate Rock (P2O5),1100000,,,100,0,0,0,0,2.485463984,0,1.91176E+12,3.95926E+11,3.760280523,114535772,-0.680516027
Eritrea,2019,Copper,16008,,,50.3,0,96.67590028,0,6.548476454,0,0,0,0,0,3240194,-1.657411387
Eritrea,2020,Copper,21725,,,51.4,0,96.77419355,0,6.349462366,0,0,0,0,0,3291271,-1.614630371
Eritrea,2021,Copper,20224,,,52.5,0,97.12041885,0,5.790575916,0,0,0,0,0,3350183,-1.633785784
Eritrea,2022,Copper,17098,,,53.4,0,97.24310777,0,0,0,0,0,0,0,3409447,-1.666019817
Eritrea,2023,Copper,17595,,,54.4,0,0,0,0,0,0,0,0,0,3470390,-1.674866438
Estonia,2019,Other Rare Metals Nes,,,,100,13.8075699,71.01772817,0,27.88601445,9.768193646,0,56595563205,31873748770,3.726649435,1326898,1.216227869
Estonia,2019,Tantalum & Scrap,,,,100,13.8075699,71.01772817,0,27.88601445,9.768193646,0,56595563205,31873748770,3.726649435,1326898,1.216227869
Estonia,2020,Other Rare Metals Nes,,,,100,24.38540337,49.88483054,0,48.38252715,12.01477529,0,54963456100,31820771494,-2.883807515,1329522,1.270241549
Estonia,2020,Tantalum & Scrap,,,,100,24.38540337,49.88483054,0,48.38252715,12.01477529,0,54963456100,31820771494,-2.883807515,1329522,1.270241549
Estonia,2021,Other Rare Metals Nes,,,,100,24.59448427,58.74514159,0,39.63811771,20.30639491,0,58895787306,37204563051,7.154446763,1330932,1.285871585
Estonia,2021,Tantalum & Scrap,,,,100,24.59448427,58.74514159,0,39.63811771,20.30639491,0,58895787306,37204563051,7.154446763,1330932,1.285871585
